INSTITUTION NAME,AGE,INITIAL HIRE DATE,JOB CATEGORY,EMPLOYEE ANNUAL BASE SALARY,EMPLOYEE HOME DEPARTMENT,PRIMARY WORKING TITLE
ASU,53,"AUG 27, 2002",Professor,88192.00,Mathematical Sciences,Professor/Asst Chair
ASU,56,"AUG 19, 2014",Professor,137375.00,Management,Professor/H&T Mgt. Program Director
ASU,66,"JUL 01, 2016",Professor,145968.00,Art,Professor
ASU,70,"AUG 15, 1995",Professor,102213.00,Government & Justice Studies,Professor
ASU,62,"AUG 23, 2005",Professor,76233.00,School Of Music,Professor
ASU,66,"AUG 24, 2004",Professor,47807.00,Reading Education & Specl Education,Professor
ASU,64,"AUG 17, 1992",Professor,94829.00,Reading Education & Specl Education,Professor
ASU,69,"AUG 15, 1984",Professor,105741.00,Mathematical Sciences,Professor
ASU,40,"AUG 29, 2006",Assistant Professor,57000.00,School Of Music,Professor
ASU,60,"AUG 23, 2005",Professor,156596.00,Accounting,Professor
ASU,33,"AUG 15, 2022",Assistant Professor,72000.00,Health and Exercise Science (HES),Assistant Professor
ASU,32,"AUG 16, 2021",Assistant Professor,65723.00,Mathematical Sciences,Assistant Professor
ASU,46,"AUG 01, 2021",Assistant Professor,128340.00,Marketing & Supply Chain Mgmt (SCM),Assistant Professor
ASU,45,"AUG 23, 2005",Professor,78061.00,Philosophy & Religion,Professor
ASU,44,"AUG 19, 2014",Associate Professor,71373.00,Sociology,Associate Professor
ASU,44,"AUG 20, 2013",Associate Professor,92781.00,Department of Nursing,Associate Professor
ASU,54,"AUG 25, 2009",Associate Professor,76533.00,Anthropology,Associate Professor
ASU,46,"AUG 15, 2022",Associate Professor,136000.00,Marketing & Supply Chain Mgmt (SCM),Visiting Assistant Professor
ASU,54,"AUG 21, 2007",Professor,76290.00,Center for Appalachian Studies,Professor
ASU,72,"AUG 15, 1994",Professor,101776.00,Family and Child Studies,Professor
ASU,59,"AUG 17, 2015",Associate Professor,77108.00,Art,Associate Professor
ASU,42,"AUG 01, 2021",Assistant Professor,93150.00,Nutrition & Health Care Mgt.,Assistant Professor
ASU,55,"AUG 16, 2016",Associate Professor,135029.00,Marketing & Supply Chain Mgmt (SCM),Assistant Professor
ASU,44,"AUG 21, 2012",Associate Professor,83167.00,Geological & Environmental Sciences,Associate Professor
ASU,67,"JUN 18, 2007",Associate Professor,75061.00,Leadership & Edu Studies,Associate Professor
ASU,83,"SEP 01, 1972",Professor,48255.00,English,Professor Emeritus
ASU,48,"AUG 19, 2019",Instructor,69345.00,Department of Nursing,Assistant Professor
ASU,51,"AUG 15, 2022",Lecturer,56000.00,Health and Exercise Science (HES),Clinical Assistant Professor
ASU,43,"AUG 16, 2016",Associate Professor,67420.00,School Of Music,Associate Professor
ASU,75,"AUG 17, 1987",Professor,95426.00,Mathematical Sciences,Professor
ASU,38,"AUG 20, 2013",Associate Professor,76034.00,Communication,Associate Professor
ASU,68,"AUG 25, 2009",Professor,111103.00,Government & Justice Studies,Professor
ASU,39,"AUG 21, 2018",Assistant Professor,65463.00,Government & Justice Studies,Assistant Professor
ASU,59,"AUG 15, 2001",Professor,84553.00,Art,Professor
ASU,59,"AUG 15, 1994",Professor,107031.00,Psychology,Professor
ASU,51,"AUG 16, 2016",Associate Professor,74769.00,Leadership & Edu Studies,Associate Professor
ASU,73,"AUG 15, 1988",Associate Professor,77171.00,Theatre & Dance,Associate Professor
ASU,36,"AUG 17, 2020",Assistant Professor,70546.00,Leadership & Edu Studies,Assistant Professor
ASU,68,"AUG 19, 2014",Associate Professor,76982.00,Social Work,Associate Professor
ASU,50,"AUG 17, 2015",Associate Professor,66463.00,Philosophy & Religion,Associate Professor
ASU,70,"AUG 15, 1991",Professor,92401.00,School Of Music,Professor
ASU,39,"AUG 17, 2020",Assistant Professor,67081.00,Government & Justice Studies,Assistant Professor
ASU,64,"AUG 17, 1987",Professor,95424.00,Theatre & Dance, Professor
ASU,49,"MAY 28, 2019",Assistant Professor,86785.00,Department of Nursing,Assistant Professor
ASU,36,"AUG 19, 2019",Assistant Professor,74304.00,Rehabilitation Sciences,Assistant Professor
ASU,44,"AUG 26, 2008",Professor,87570.00,Geological & Environmental Sciences,Associate Professor
ASU,45,"JUL 01, 2012",Assistant Professor,53000.00,Biology,Visiting Assistant Professor
ASU,44,"AUG 16, 2016",Assistant Professor,68427.00,Interdisciplinary Studies,Assistant Professor
ASU,66,"AUG 23, 2011",Professor,93445.00,Theatre & Dance,Professor/JB Dist. Prof of Thr
ASU,54,"AUG 24, 2004",Professor,76461.00,Theatre & Dance,Professor
ASU,53,"AUG 24, 2004",Professor,88201.00,Theatre & Dance,Professor
ASU,56,"AUG 15, 1994",Professor,96099.00,Psychology,Distinguished Professor
ASU,50,"JUL 01, 2003",Professor,84437.00,Mathematical Sciences,Professor
ASU,82,"AUG 15, 1983",Professor,41725.00,Leadership & Edu Studies,Professor
ASU,52,"JUL 01, 2003",Professor,99983.00,Health and Exercise Science (HES),Professor
ASU,40,"AUG 17, 2015",Associate Professor,65828.00,School Of Music,Associate Professor
ASU,61,"AUG 24, 2010",Assistant Professor,63566.00,Biology,Visiting Assistant Professor
ASU,50,"AUG 24, 2010",Professor,83884.00,Curriculum & Instruction,Professor
ASU,55,"AUG 19, 2014",Associate Professor,72232.00,Communication,Associate Professor
ASU,53,"AUG 19, 2014",Professor,102794.00,Rehabilitation Sciences,Professor/CSD Grad Prog Dir
ASU,42,"OCT 10, 2011",Associate Professor,78879.00,Curriculum & Instruction,Associate Professor
ASU,37,"AUG 15, 2022",Assistant Professor,73000.00,Physics & Astronomy,Assistant Professor
ASU,55,"AUG 21, 2007",Lecturer,46058.00,"Languages, Literatures & Cultures",Visiting Assistant Professor
ASU,64,"AUG 25, 2009",Professor,162712.00,Accounting,Professor/Co Dir MA Acct Prog
ASU,39,"AUG 19, 2014",Assistant Professor,60245.00,English,Assistant Professor
ASU,55,"AUG 22, 2017",Professor,165497.00,"Finance, Banking & Insurance",Professor
ASU,56,"JUL 01, 2004",Associate Professor,87067.00,Applied Design,Associate Professor
ASU,37,"MAY 20, 2010",Associate Professor,77990.00,Health and Exercise Science (HES),Associate Professor
ASU,69,"AUG 15, 1988",Professor,86690.00,Art,Professor
ASU,49,"JAN 15, 1999",Associate Professor,80000.00,School Of Music,Associate Professor
ASU,74,"AUG 23, 2005",Professor,97138.00,Theatre & Dance,Professor
ASU,60,"AUG 22, 2006",Professor,84025.00,School Of Music,Professor
ASU,38,"AUG 21, 2018",Assistant Professor,71611.00,Curriculum & Instruction,Assistant Professor
ASU,55,"JAN 01, 2004",Associate Professor,82780.00,Recreation Mgmt and Phys Ed (RMPE),Associate Professor
ASU,47,"AUG 23, 2011",Professor,89574.00,Leadership & Edu Studies,Professor/GPD Lib Science
ASU,37,"JAN 28, 2016",Assistant Professor,96553.00,Computer Science,Assistant Professor
ASU,51,"AUG 15, 2000",Professor,97797.00,Recreation Mgmt and Phys Ed (RMPE),Professor
ASU,53,"JAN 12, 2004",Professor,111311.00,Economics,Professor
ASU,36,"AUG 17, 2020",Assistant Professor,65965.00,Communication,Assistant Professor
ASU,59,"AUG 17, 2020",Assistant Professor,67705.00,English,Assistant Professor
ASU,38,"AUG 22, 2017",Assistant Professor,67042.00,Government & Justice Studies,Assistant Professor
ASU,51,"AUG 26, 2008",Professor,117374.00,Economics,Professor/Dir of CERPA
ASU,34,"AUG 21, 2018",Assistant Professor,70380.00,Mathematical Sciences,Assistant Professor
ASU,62,"AUG 15, 1997",Professor,88405.00,"Languages, Literatures & Cultures",Professor
ASU,66,"AUG 25, 2009",Professor,80369.00,Communication,Professor
ASU,30,"MAR 01, 2015",Assistant Professor,62939.00,English,Assistant Professor
ASU,67,"AUG 17, 1998",Professor,110969.00,Biology,Professor
ASU,47,"AUG 09, 2021",Assistant Professor,134550.00,Management,Associate Professor
ASU,48,"AUG 15, 2022",Associate Professor,90000.00,Reading Education & Specl Education,Associate Professor
ASU,46,"JAN 01, 2023",Assistant Professor,65000.00,Sustainable Technlgy & Built Envirn,Assistant Professor
ASU,37,"AUG 20, 2013",Associate Professor,81222.00,Health and Exercise Science (HES),Assistant Professor
ASU,55,"AUG 21, 2007",Professor,85012.00,Leadership & Edu Studies,Professor/Int Assistant Chair
ASU,70,"AUG 17, 1987",Professor,102326.00,Biology,Professor
ASU,50,"AUG 24, 2004",Professor,85174.00,Government & Justice Studies,Professor
ASU,62,"AUG 15, 1995",Professor,122376.00,Computer Science,Professor
ASU,38,"AUG 17, 2020",Assistant Professor,139078.00,Marketing & Supply Chain Mgmt (SCM),Professor
ASU,58,"AUG 19, 2014",Professor,108851.00,Interdisciplinary Studies,Professor
ASU,38,"AUG 21, 2018",Assistant Professor,76490.00,Nutrition & Health Care Mgt.,Assistant Professor
ASU,54,"AUG 21, 2007",Professor,79980.00,Art,Professor
ASU,72,"AUG 16, 1999",Professor,87229.00,English,Professor
ASU,51,"AUG 24, 2010",Professor,86692.00,Leadership & Edu Studies,Professor/Program Dir ITC
ASU,46,"AUG 19, 2019",Professor,65000.00,Sustainable Technlgy & Built Envirn,Professor
ASU,52,"AUG 21, 2018",Associate Professor,81478.00,Chemistry & Fermentation Sciences,Associate Professor
ASU,38,"JAN 01, 2022",Assistant Professor,65723.00,Sustainable Development,Assistant Professor
ASU,34,"AUG 17, 2020",Assistant Professor,90647.00,Mathematical Sciences,Assistant Professor
ASU,54,"JAN 10, 2023",Assistant Professor,68310.00,Chemistry & Fermentation Sciences,Asstistant Professor
ASU,44,"AUG 19, 2019",Assistant Professor,68179.00,Government & Justice Studies,Assistant Professor
ASU,58,"AUG 24, 2004",Professor,85059.00,"Languages, Literatures & Cultures",Professor
ASU,42,"AUG 26, 2008",Professor,81706.00,English,Professor
ASU,60,"AUG 26, 2008",Professor,79375.00,Sociology,Professor
ASU,64,"AUG 15, 1988",Professor,122905.00,Philosophy & Religion,Professor
ASU,50,"AUG 24, 2004",Professor,83018.00,Mathematical Sciences,Professor
ASU,29,"AUG 15, 2022",Assistant Professor,143000.00,"Finance, Banking & Insurance",Professor
ASU,38,"AUG 16, 2021",Assistant Professor,97290.00,Nutrition & Health Care Mgt.,Associate Professor
ASU,32,"AUG 19, 2019",Assistant Professor,67080.00,Art,Assistant Professor
ASU,46,"AUG 21, 2012",Associate Professor,103824.00,Computer Science,Associate Professor
ASU,41,"AUG 20, 2013",Associate Professor,73824.00,Communication,Assistant Professor
ASU,52,"AUG 19, 2014",Associate Professor,75320.00,Sustainable Development,Associate Professor
ASU,37,"AUG 16, 2016",Associate Professor,76248.00,Reading Education & Specl Education,Associate Professor
ASU,71,"AUG 15, 1985",Professor,98067.00,School Of Music,Professor
ASU,37,"AUG 22, 2017",Assistant Professor,75659.00,Mathematical Sciences,Assistant Professor
ASU,33,"AUG 01, 2009",Assistant Professor,71511.00,Reading Education & Specl Education,Assistant Professor
ASU,40,"AUG 09, 2021",Assistant Professor,42953.00,English,Visiting Assistant Professor
ASU,37,"JAN 11, 2021",Assistant Professor,67534.00,History,Associate Professor
ASU,39,"AUG 17, 2015",Associate Professor,74595.00,Communication,Associate Professor
ASU,42,"AUG 15, 2022",Assistant Professor,62500.00,Art,Assistant Professor
ASU,44,"AUG 19, 2019",Assistant Professor,72321.00,Reading Education & Specl Education,Assistant Professor
ASU,33,"AUG 15, 2022",Assistant Professor,48000.00,English,Visiting Assistant Professor
ASU,60,"AUG 15, 2001",Professor,85792.00,English,Professor
ASU,45,"JAN 12, 2015",Assistant Professor,71395.00,Reading Education & Specl Education,Assistant Professor
ASU,39,"JAN 08, 2018",Assistant Professor,96543.00,Computer Science,Assistant Professor
ASU,65,"AUG 21, 2007",Associate Professor,81886.00,Applied Design,Associate Professor
ASU,65,"AUG 15, 1995",Professor,114088.00,Communication,Professor
ASU,61,"AUG 15, 1990",Professor,89124.00,School Of Music,Professor
ASU,41,"AUG 23, 2011",Professor,83873.00,Curriculum & Instruction,Professor
ASU,57,"AUG 21, 2007",Associate Professor,139118.00,Management,Associate Professor
ASU,50,"AUG 23, 2011",Associate Professor,75033.00,Anthropology,Assistant Professor
ASU,46,"AUG 16, 2016",Associate Professor,74831.00,English,Associate Professor
ASU,63,"AUG 26, 2008",Associate Professor,65938.00,Theatre & Dance,Associate Professor
ASU,44,"AUG 21, 2018",Assistant Professor,72295.00,Reading Education & Specl Education,Assistant Professor
ASU,48,"AUG 24, 2004",Associate Professor,89246.00,Chemistry & Fermentation Sciences,Associate Professor
ASU,48,"AUG 23, 2011",Professor,83678.00,Curriculum & Instruction,Associate Professor
ASU,55,"AUG 23, 2005",Professor,88767.00,Recreation Mgmt and Phys Ed (RMPE),Professor
ASU,33,"AUG 09, 2021",Assistant Professor,67793.00,History,Assistant Professor
ASU,57,"AUG 15, 2000",Professor,108487.00,Sustainable Technlgy & Built Envirn,Professor
ASU,42,"AUG 21, 2018",Professor,124377.00,Economics,Professor
ASU,50,"AUG 01, 2002",Associate Professor,77695.00,Chemistry & Fermentation Sciences,Associate Professor
ASU,52,"AUG 25, 2009",Associate Professor,78543.00,Curriculum & Instruction,Associate Professor
ASU,58,"JUL 01, 2003",Professor,113560.00,Sustainable Technlgy & Built Envirn,Professor/Grad Prog Director
ASU,71,"AUG 15, 1988",Associate Professor,83655.00,Philosophy & Religion,Associate Professor
ASU,38,"AUG 21, 2018",Assistant Professor,126244.00,Marketing & Supply Chain Mgmt (SCM),Assistant Professor
ASU,36,"AUG 19, 2019",Assistant Professor,70271.00,Chemistry & Fermentation Sciences,Professor
ASU,42,"JUN 30, 2004",Professor,83873.00,College of Education,Professor
ASU,59,"AUG 21, 2007",Associate Professor,77398.00,Philosophy & Religion,Associate Professor
ASU,46,"JAN 04, 2006",Assistant Professor,63420.00,School Of Music,Assistant Professor
ASU,52,"AUG 16, 2016",Associate Professor,71353.00,History,Associate Professor
ASU,74,"AUG 15, 1980",Professor,99788.00,School Of Music,Professor
ASU,58,"JUL 01, 2016",Professor,115988.00,Sustainable Development,Professor
ASU,61,"AUG 15, 1995",Professor,87827.00,Mathematical Sciences,Professor
ASU,39,"AUG 16, 2016",Associate Professor,68027.00,Communication,Associate Professor
ASU,44,"AUG 21, 2018",Assistant Professor,67239.00,Government & Justice Studies,Assistant Professor
ASU,32,"AUG 16, 2010",Assistant Professor,54648.00,Geological & Environmental Sciences,Visiting Assistant Professor
ASU,52,"JUL 08, 2002",Professor,155983.00,Accounting,Professor
ASU,53,"AUG 15, 1997",Professor,100896.00,Government & Justice Studies,Professor
ASU,38,"AUG 22, 2017",Assistant Professor,71026.00,Health and Exercise Science (HES),Assistant Professor
ASU,37,"AUG 17, 2020",Assistant Professor,79695.00,Mathematical Sciences,Assistant Professor
ASU,54,"AUG 19, 2014",Associate Professor,154868.00,Accounting,Associate Professor
ASU,52,"AUG 22, 2006",Associate Professor,76003.00,Biology,Associate Professor
ASU,60,"AUG 21, 2007",Professor,87100.00,Human Dev & Psych Counsel,Professor
ASU,57,"AUG 22, 2006",Associate Professor,76236.00,School Of Music,Associate Professor
ASU,59,"AUG 15, 1991",Professor,161706.00,"Finance, Banking & Insurance",Professor
ASU,42,"AUG 24, 2010",Associate Professor,107612.00,Economics,Associate Professor
ASU,43,"AUG 22, 2017",Assistant Professor,98344.00,Nutrition & Health Care Mgt.,Professor
ASU,52,"OCT 01, 2001",Assistant Professor,50780.00,Philosophy & Religion,Visiting Assistant Professor
ASU,38,"AUG 22, 2017",Associate Professor,80778.00,Mathematical Sciences,Associate Professor
ASU,45,"JAN 10, 2011",Professor,79588.00,Government & Justice Studies,Professor/Director MA Prog
ASU,41,"JAN 03, 2017",Associate Professor,118940.00,Rehabilitation Sciences,Associate Professor
ASU,54,"AUG 26, 2008",Professor,84990.00,Sustainable Technlgy & Built Envirn,Professor/Dir App Energy Cntr
ASU,39,"JAN 08, 2007",Lecturer,45000.00,Physics & Astronomy,Assistant Professor
ASU,58,"AUG 27, 2002",Professor,89255.00,Government & Justice Studies,Professor
ASU,40,"AUG 17, 2020",Assistant Professor,74603.00,Sustainable Technlgy & Built Envirn,Assistant Professor
ASU,62,"AUG 17, 2020",Associate Professor,121530.00,Nutrition & Health Care Mgt.,Associate Professor
ASU,49,"AUG 24, 2004",Professor,82827.00,Mathematical Sciences,Professor
ASU,66,"AUG 09, 2021",Assistant Professor,56925.00,Psychology,Professor
ASU,54,"JUL 01, 2003",Professor,83513.00,Mathematical Sciences,Professor
ASU,61,"AUG 17, 1992",Professor,96073.00,Government & Justice Studies,Professor
ASU,59,"AUG 19, 2014",Professor,111711.00,Philosophy & Religion,Professor
ASU,61,"AUG 15, 1990",Professor,85756.00,School Of Music,Professor
ASU,59,"AUG 15, 1995",Professor,110816.00,Geography & Planning,Professor
ASU,49,"AUG 22, 2017",Assistant Professor,64215.00,Sociology,Assistant Professor
ASU,53,"MAY 25, 2003",Professor,86343.00,Center for Appalachian Studies,Professor
ASU,48,"AUG 23, 2005",Professor,80381.00,Chemistry & Fermentation Sciences,Professor
ASU,55,"AUG 20, 2013",Associate Professor,79956.00,Biology,Associate Professor
ASU,55,"AUG 15, 2000",Professor,87382.00,Mathematical Sciences,Professor
ASU,40,"AUG 22, 2017",Assistant Professor,75659.00,Health and Exercise Science (HES),Assistant Professor
ASU,62,"JUL 01, 2003",Professor,78170.00,School Of Music,Associate Professor
ASU,51,"AUG 24, 2004",Professor,88519.00,Art,Professor
ASU,65,"AUG 15, 2000",Professor,76463.00,School Of Music,Professor
ASU,55,"AUG 26, 2008",Associate Professor,92880.00,Health and Exercise Science (HES),Assoc Professor
ASU,67,"AUG 25, 2009",Associate Professor,74297.00,Reading Education & Specl Education,Associate Professor
ASU,43,"AUG 17, 2015",Associate Professor,76422.00,Chemistry & Fermentation Sciences,Associate Professor
ASU,33,"AUG 31, 2022",Assistant Professor,58000.00,Library-Music,Professor/Assoc Librarian
ASU,67,"AUG 17, 2015",Associate Professor,77248.00,Geography & Planning,Associate Professor
ASU,56,"JAN 14, 2008",Professor,91658.00,Physics & Astronomy,Professor
ASU,66,"AUG 20, 2013",Associate Professor,135166.00,Marketing & Supply Chain Mgmt (SCM),Assistant Professor
ASU,58,"AUG 19, 2019",Associate Professor,81538.00,Family and Child Studies,Associate Professor
ASU,55,"AUG 25, 2009",Professor,78952.00,School Of Music,Professor
